productCd,countryCd,label,PV?,,,,,,
8541401000,Russian Federation,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401001,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401002,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401004,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401006,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401007,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401008,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401009,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401100,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541401900,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409000,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409001,Russian Federation,"ПРОЧИЕ ЭЛЕМЕНТЫ СОЛНЕЧНЫЕ КРЕМНИЕВЫЕ КРИСТАЛЛИЧЕСКИЕ В ФОРМЕ КВАДРАТА ИМЕЮЩЕГО ИЛИ НЕТ СРЕЗАННЫЕ УГЛЫ)СО СТОРОНАМИ РАЗМЕРОМ 155Х155 ММ И БОЛЕЕ,НЕ СОБРАННЫЕ В МОДУЛИ И НЕ ВМОНТИР. В ПАНЕЛИ",,,,,,,
8541409009,Russian Federation,"ПРОЧИЕ  ПРИБОРЫ ПОЛУПРОВОДНИКОВЫЕ ФОТОЧУВСТВИТЕЛЬНЫЕ, ПРОЧИЕ",,,,,,,
8541409100,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409300,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409900,Russian Federation,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Rwanda,"Photosensitive semiconductor devices, including photovoltaic cells",,,,,,,
85414010,Rwanda,"Solar cells and solar modules whether or not equipped with any elements like diodes,batt",,,,,,,
85414090,Rwanda,Other photosensitive semiconductor devices; light emitting diodes,,,,,,,
85414000,Saint Kitts and Nevis,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414000,Saint Lucia,"Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes.",,,,,,,
854140XX,Saint Lucia,Trade borken down at the 6-digit level,,,,,,,
85414000,Saint Vincent and the Grenadines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414010,Saint Vincent and the Grenadines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414020,Saint Vincent and the Grenadines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Samoa,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes",,,,,,,
8541400000,Sao Tome and Principe,"Díodos, transístores e dispositivos semelhantes semicondutores; dispositivos fotossensíveis semicondutores, incluindo as células fotovoltaicas, mesmo montadas em módulos ou em painéis; díodos emissores de luz; cristais piezoeléctricos montados : dispositivos fotossensíveis semicondutores, incluindo as células fotovoltaicas, mesmo montadas em módulos ou em painéis; díodos emissores de luz",,,,,,,
85414000,Saudi Arabia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
8541400000,Senegal,"Diodes, transistors et dispositifs similaires à semi-conducteur ; dispositif photosensibles à semi-conducteur, y compris les cellules photo- voltaiques même assemblées en modules ou constituées en panneaux ; diodes émettrices de lumière ; cristaux piézo-électriques montés.: Dispositifs photosensibles à semi conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière",,,,,,,
8541401000,Senegal,"Diodes, transistors et dispositifs similaires à semi-conducteur; dispositifs photosensibles à semi-conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière; cristaux piézo-électriques montés: Dispositifs photosensibles à semi-conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière : Cellules solaires même assemblées en modules ou non, ou constituées en panneaux",,,,,,,
8541409000,Senegal,"Diodes, transistors et dispositifs similaires à semi-conducteur; dispositifs photosensibles à semi-conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière; cristaux piézo-électriques montés: Dispositifs photosensibles à semi-conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière : Autres",,,,,,,
8541401000,Serbia,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes: light-emitting diodes, including laser diodes",,,,,,,
8541409000,Serbia,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes: other",,,,,,,
85414000,Seychelles,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes",,,,,,,
85414010,Seychelles,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
85414090,Seychelles,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
85414000,Sierra Leone,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
85414010,Singapore,Light emitting diodes,,,,,,,
85414020,Singapore,Photocells incl photodiodes & phototransistors,,,,,,,
85414021,Singapore,Unassembled photovoltaic cells,,,,,,,
85414022,Singapore,Photovoltaic cells assembled in modules or made up into panels,,,,,,,
85414029,Singapore,Other photocells incl photodiodes & phototransistors,,,,,,,
85414090,Singapore,Other photosensitive semiconductor devices incl photovoltaic cells,,,,,,,
85414091,Singapore,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414099,Singapore,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541400000,Slovakia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Slovakia,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Slovakia,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Slovakia,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Slovakia,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
8541400000,Slovenia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Slovenia,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Slovenia,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Slovenia,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Slovenia,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
85414000,Solomon Islands,"tosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",Yes,,,,,,
85414000,South Africa,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
85414010,South Africa,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photo-voltaic cells  whether or not assembled in modules or made up into panels",,,,,,,
85414020,South Africa,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): light emitting diodes",,,,,,,
85414090,South Africa,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other",,,,,,,
8541400000,Spain,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Spain,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Spain,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Spain,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Spain,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
85414000,Sri Lanka, : :,,,,,,,
85414001,Sri Lanka,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): Photovoltaic cells whether or not assembled in modules or made up into panels",,,,,,,
85414002,Sri Lanka,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414009,Sri Lanka,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): Other",,,,,,,
85414010,Sri Lanka,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)Solar cells whether or not assembled in modules or made up into panels",,,,,,,
85414020,Sri Lanka,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)Other photovoltaic cells whether or not assembled in modules or made up into panels",,,,,,,
85414090,Sri Lanka,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)Other",,,,,,,
85414000,Sudan (before 2012),"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414010,Sudan (before 2012),"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) : Photovoltaic cells wheelers",,,,,,,
85414090,Sudan (before 2012),"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) : Other photosensitive semiconductor devices",,,,,,,
85414000,Suriname,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
8541400000,Sweden,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Sweden,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Sweden,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Sweden,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Sweden,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
85414000,Switzerland,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414000,Syrian Arab Republic,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414011009,"Taipei, Chinese",Chips and wafers of photo-diodes and photo-transistors,,,,,,,
85414019001,"Taipei, Chinese",Other photo-diodes and photo-transistors,,,,,,,
85414021105,"Taipei, Chinese",Chips and wafers of light emitting diodes (gaasp),,,,,,,
85414021203,"Taipei, Chinese",Chips and wafers of light emitting diodes (algainp),,,,,,,
85414021908,"Taipei, Chinese",Other chips and wafers of light emitting diodes,,,,,,,
85414029009,"Taipei, Chinese",Other light emitting diodes,,,,,,,
85414030006,"Taipei, Chinese",Solar cell,,,,,,,Belysningsdioder?
85414040004,"Taipei, Chinese",Other photovoltaic cells whether or not assembled in modules or made up into panels,,,,,,,
85414090003,"Taipei, Chinese",Other photosensitive semiconductor devices,,,,,,,
85414000,"Tanzania, United Republic of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414001090,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414001890,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414009060,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414009860,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010000,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): light-emitting diodes",,,,,,,
85414010800,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): light-emitting diodes: used",,,,,,,
85414010899,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): light-emitting diodes: electronic waste under basel convention",,,,,,,
85414020000,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes: photocells, including photodiodes and phototransistors",,,,,,,
85414020800,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes: photocells, including photodiodes and phototransistors: used",,,,,,,
85414021000,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : photovoltaic cells, not assembled",,,,,,,
85414021800,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : photovoltaic cells, not assembled: used",,,,,,,
85414022000,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : photovoltaic cells assembled in modules or made up into panels",,,,,,,
85414022800,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : photovoltaic cells assembled in modules or made up into panels: used",,,,,,,
85414022899,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : photovoltaic cells assembled in modules or made up into panels: electronic waste under basel convention",,,,,,,
85414029000,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : other",,,,,,,
85414029800,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : other: used",,,,,,,
85414029899,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photocells, including photodiodes and phototransistors : other: electronic waste under basel convention",,,,,,,
85414090000,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other",,,,,,,
85414090001,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other: solar cells",,,,,,,
85414090090,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other: other",,,,,,,
85414090801,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other: used solar cells",,,,,,,
85414090890,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other: used other",,,,,,,
85414090899,Thailand,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other: electronic waste under basel convention",,,,,,,
85414000,Timor-Leste,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541400000,Togo,"Diodes, transistors et dispositifs similaires à semi-conducteur ; dispositif photosensibles à semi-conducteur, y compris les cellules photo- voltaiques même assemblées en modules ou constituées en panneaux ; diodes émettrices de lumière ; cristaux piézo-électriques montés.: Dispositifs photosensibles à semi conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière",,,,,,,
8541401000,Togo,"Dispositifs photosensib.a semi-conducteur, diodes emettrices de lumiere: cellules solaires même assemblées en modules ou non, ou constituées en panneaux",,,,,,,
8541409000,Togo,"Dispositifs photosensib.a semi-conducteur, diodes emettrices de lumiere: autres",,,,,,,
85414000,Tonga,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414000,Trinidad and Tobago,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes",,,,,,,
8541401000,Tunisia,"Dispositifs photosensibles à semi-conducteur, y.c. les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière (sauf génératrices photovoltaïques) + libellé détaillé non disponible +",,,,,,,
85414010000,Tunisia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010003,Tunisia,"diodes emettrices de lumiere,y compris les diodes laser *",,,,,,,
8541409001,Tunisia,"Dispositifs photosensibles à semi-conducteur, y.c. les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière (sauf génératrices photovoltaïques) + libellé détaillé non disponible +",,,,,,,
85414090010,Tunisia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414090016,Tunisia,"cellules photovoltaiques,meme assemblees en modules ou constituees en panneaux *",,,,,,,
8541409009,Tunisia,"Dispositifs photosensibles à semi-conducteur, y.c. les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière (sauf génératrices photovoltaïques) + libellé détaillé non disponible +",,,,,,,
85414090090,Tunisia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414090094,Tunisia,autres dispositifs photosensibles a semi-conducteur *,,,,,,,
8.54E+11,Turkey,"Light-emitting diodes, incl. laser diodes",,,,,,,
8.54E+11,Turkey,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8.54E+11,Turkey,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes : other : solar cell (solar) (either combined as a module or assembled on a panel)",,,,,,,
8.54E+11,Turkey,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes : other : photodiodes, phototransistors, photothyristors or photocouples",,,,,,,
8.54E+11,Turkey,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes : other : photosensitive cells",,,,,,,
8.54E+11,Turkey,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8.54E+11,Turkey,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8.54E+11,Turkey,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes : other : other",,,,,,,
85414000,Turks and Caicos Islands,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Uganda,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes",,,,,,,
85414000,United Arab Emirates,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
8541400000,United Kingdom,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,United Kingdom,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,United Kingdom,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,United Kingdom,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,United Kingdom,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
8541402000,United States of America,LIGHT-EMITTING DIODES (LED'S),,,,,,,
8541406010,United States of America,"UNMOUNTED CHIPS, DICE OR WAFERS FOR PHOTOSENSITIVE DIODES",,,,,,,
8541406015,United States of America,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl",,,,,,,
8541406020,United States of America,SOLAR CELLS ASSEMBLED INTO MODULES OR PANELS,,,,,,,
8541406025,United States of America,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl",,,,,,,
8541406030,United States of America,"SOLAR CELLS, NOT ASSEMBLED INTO MODULES OR MADE UP INTO PANELS",,,,,,,
8541406035,United States of America,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl",,,,,,,
8541406045,United States of America,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl",,,,,,,
8541406050,United States of America,"PHOTOSENSITIVE DIODES, NESOI",,,,,,,
8541407040,United States of America,"UNMOUNTED CHIPS, DICE AND WAFERS FOR PHOTOSENSITIVE TRANSISTORS",,,,,,,
8541407080,United States of America,"PHOTOSENSITIVE TRANSISTERS, NESOI",,,,,,,
8541408000,United States of America,OPTICAL COUPLED ISOLATORS,,,,,,,
8541409500,United States of America,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, NESOI",,,,,,,
85414011,Uruguay,"Diodos emisores de luz (led), excepto diodos laser. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414012,Uruguay,"Diodos laser. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414013,Uruguay,"Fotodiodos. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414014,Uruguay,"Fototransistores. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
